adres_id,ulica,nr_domu,nr_mieszkania,miejscowosc,kraj
4976,Hock Farm,3,43,Ironside,Kosovo
4977,Waley,6,17,Palo,Kyrgyzstan
4978,Bourneside,3,48,Jasper,Bulgaria
4979,E Halbert,4,7,Meiners Oaks,India
4980,Faro,8,1,Haycock,Andorra
4981,Wavendene,4,9,Enhaut,Romania
4982,Tulipan,8,14,Elroy,Tonga
4983,Charwood,8,14,Westover,Cambodia
4984,Sudsbury,6,10,Lake Andes,Germany
4985,Waggaman,7,21,Cypress Lakes,Iceland
4986,Cape Saint Claire,2,10,Moorland,Cuba
4987,Dowkell,6,35,Konnarock,Belgium
4988,Jockey,1,35,Indian Beach,St Lucia
4989,Newlay,5,25,Norristown,Vanuatu
4990,West Sanches,5,20,Lake Magdalene,Tonga
4991,Dorritt,6,18,Fackler,Liechtenstein
4992,Lingwell Nook,7,40,Gessie,Swaziland
4993,Henna,8,32,Rand,Maldives
4994,Heeswyk,5,4,Paynes,Gambia
4995,Miscoe Brook,8,38,Saint Leonard,St Lucia
4996,Saini,5,38,Akers,Greece
4997,Kernochan,5,17,East Pasadena,Korea South
4998,Deseret,8,20,Lake Michigan Beach,Japan
4999,Leigh Hunt,4,50,Gantts Quarry,Saint Vincent & the Grenadines
5000,Winconsin,3,38,Boquillas,Sao Tome & Principe
5001,N Wabasso,6,27,Cisco,Kenya
5002,W Marquardt,4,22,Woodmere,Taiwan
5003,Theaker,9,10,Grapevine,Palau
5004,Green Holly,3,23,Fort Benton,Germany
5005,South Atlantic,4,2,Liverpool,Germany
5006,Matey,1,43,Peshastin,Andorra
5007,Crapo,5,25,Vansant,Palau
5008,Delo,7,2,Kirksville,Armenia
5009,Upper Canyon Three,4,2,Moark,New Zealand
5010,Green Common,1,8,Drexel,Greece
5011,Edgerton,10,36,Murtaugh,Algeria
5012,Upper Ardmore,2,10,Tinaja,Monaco
5013,Salcote,8,37,Wethersfield,Palau
5014,Maroel,8,41,Monida,Vietnam
5015,Tisserand,10,23,Clay Springs,Syria
5016,Etherden,4,18,Uyak,Armenia
5017,Hillspur,3,29,Baxley,Djibouti
5018,Bell Tower,7,35,Marina,Nigeria
5019,Oppenheim,8,33,Bacova,Montenegro
5020,Taaffe,1,2,Folger,Japan
5021,Shadow Hawk,9,38,Ruthven,Estonia
5022,Vermette,1,21,Fergus,Paraguay
5023,Los Dedos,5,12,Coopersville,Italy
5024,Poppyhills,9,18,Zona,Dominican Republic
5025,Brentley,7,12,Otay,Finland
5026,Lewellyn,8,14,Brisbin,Thailand
5027,Knolle Bros,1,37,Moark,Bangladesh
5028,Tibbys,6,23,Hartwick,Thailand
5029,Back Mayfield,1,48,Brewerton,India
5030,Rosecrest,8,19,Boomer,Ukraine
5031,Throwley,7,8,Angus,Denmark
5032,Moruben,7,13,Lake Villa,Paraguay
5033,Allemand,9,46,Ellettsville,Myanmar
5034,Technology Park,4,41,Salt Fork,Niger
5035,Princevalle,5,2,Gilchrist,Congo {Democratic Rep}
5036,S Corbett,4,47,Kathleen,Ethiopia
5037,Saint Elizabeth,8,41,Sandgap,Andorra
5038,Little Braxted,10,12,Durbin,San Marino
5039,Howden,10,9,Lando,Cambodia
5040,Pond Hill,5,28,Hindsville,Austria
5041,Harness Shop,7,7,Adairsville,Austria
5042,Lilihina,9,13,Grantsburg,Bahrain
5043,Township,1,3,Wantagh,Ecuador
5044,Broken Shell,3,35,Jarvisburg,Vietnam
5045,La Sierra,10,23,Freeville,Monaco
5046,Chen,2,2,Krotz Springs,Madagascar
5047,Smithfield,4,4,Assaria,Bahamas
5048,Binkey,3,36,Waunakee,Vietnam
5049,Annabelle,2,43,Wynot,Canada
5050,Harleigh,7,35,Beaconsfield,Nicaragua
5051,Jobe,1,5,Graford,Morocco
5052,Darbydale,3,6,Yorkshire,Kuwait
5053,Ivy Hills,1,29,Riomedina,Mauritania
5054,Palma,10,43,Rives,Vanuatu
5055,Brionne,9,13,Normans,Equatorial Guinea
5056,Hawks Hill,2,45,Vermont,Tajikistan
5057,Liberty Oak,2,47,Sunny Crest,Zimbabwe
5058,W Walter,1,24,West Pawlet,South Africa
5059,Risingholme,8,9,Big Creek,Zambia
5060,Spreen,6,38,Holstein,Samoa
5061,W Van Ness,2,41,Bronaugh,Ireland {Republic}
5062,Benbow,8,3,Maryland Heights,Lesotho
5063,Dulwich Wood,7,22,Audubon,Swaziland
5064,Joby,5,15,Mooringsport,Pakistan
5065,Bayville,8,32,Hartsdale,India
5066,N Arrowhead,8,24,Norcatur,Namibia
5067,Denora,6,9,North Truro,Somalia
5068,Beachfront,9,10,Verbena,Gabon
5069,Houghley,2,4,Newburgh,Finland
5070,Malhams,5,3,Chestnut,Laos
5071,Polworth,10,17,Canal Fulton,Eritrea
5072,Margaret Mitchell,6,2,Milliken,Somalia
5073,Altamara,4,37,Garwood,China
5074,Willo Mar,7,2,Huntington Woods,Mongolia
5075,Faran,5,48,Powder Springs,Colombia
5076,Cawdor,9,15,Halley,Azerbaijan
5077,Beardell,9,48,The Glen,Tunisia
5078,Congressional,8,8,Bajandas,Ireland {Republic}
5079,N Brainard,1,47,El Mirage,Norway
5080,E Larry Ho,6,20,Otway,Central African Rep
5081,Smoothleaf,10,46,Lisco,Bahamas
5082,Shurtleff,3,41,Askewville,Guyana
5083,Inversham,6,24,Upper Brookville,Argentina
5084,Graf,6,49,Culver,Trinidad & Tobago
5085,Calmar,6,18,Church Hill,Jordan
5086,East Hollywood,10,39,Michigan,Zimbabwe
5087,El Molino,5,28,Witherbee,China
5088,Hanco Center,10,34,Pukalani,Trinidad & Tobago
5089,Tersha,5,32,Port Henry,South Africa
5090,Reddish Vale,3,47,Bothell,Croatia
5091,Parkoaks,7,1,New Vienna,Rwanda
5092,Pembsly,8,20,Kiester,Andorra
5093,Shupe,2,6,Marmet,Ukraine
5094,Sabercat,8,20,Helotes,Bhutan
5095,Upcerne,7,21,Sitka,Gambia
5096,Flexmere,5,22,East Aurora,Dominica
5097,North Bernardo,7,33,Mowrystown,Slovenia
5098,Alleghany,6,10,Kasaan,Sudan
5099,Cudbear,9,13,Gueydan,Czech Republic
5100,Jillson,3,25,Golden,St Lucia
5101,Glasshill,3,49,Guffey,Togo
5102,Pfitzer,2,31,Harvard,Solomon Islands
5103,Southpine,5,23,Plaquemine,Burundi
5104,Heatherbloom,5,9,Markleeville,South Africa
5105,Burt,1,35,Allison Park,Gabon
5106,Belleza,2,36,Minden,Somalia
5107,Army Navy,10,45,Votaw,Afghanistan
5108,Tadmor,5,13,Birdsboro,Ecuador
5109,Meyer Point,8,18,Dumbarton,Germany
5110,Byrne Park,5,5,Shipshewana,Austria
5111,Wellsey,6,35,Elizabeth City,Armenia
5112,Benedick,9,21,Idyllwild,Burundi
5113,Ronde,5,36,Walton Hills,Venezuela
5114,South Birkbeck,10,43,Palm Beach Gardens,St Kitts & Nevis
5115,Oak Grange,8,4,Lower Brule,Portugal
5116,Savin Hill,4,13,Christiansted,Romania
5117,Edson,3,23,Freedom Station,Mozambique
5118,Danford Park,4,16,Las Vegas,Tuvalu
5119,Bordly,9,30,Matanuska,St Kitts & Nevis
5120,Easthaven,10,44,Apalachin,Indonesia
5121,Spring Summit,6,29,Ridgefield,Nicaragua
5122,White Cloud,6,10,Elk Park,Pakistan
5123,Vale View,8,14,Clearmont,Philippines
5124,Sindsley,7,6,Volcano,Niger
5125,Lower Cox,2,36,Lindsay,Equatorial Guinea
5126,Wike,8,44,Henley,Bosnia Herzegovina
5127,Seeleys,7,11,Rion,United Kingdom
5128,Westamerica,6,20,Kingsbury,Cyprus
5129,Sakura,5,48,Lake Creek,Austria
5130,N Rock Spring,2,47,Kirkersville,Mauritania
5131,Culpeper,10,19,Mendoza,Mauritania
5132,S Manomin,5,8,Bowesmont,Nigeria
5133,Ferry Line,8,50,Little Falls,Dominican Republic
5134,Diana Marie,7,40,Millerton,Honduras
5135,Tarshes,5,21,Brookshire,Nicaragua
5136,Muru,4,36,Blue Earth,Cambodia
5137,Story Book,8,40,Lukachukai,Hungary
5138,Deer Pond,8,6,Bleecker,Lebanon
5139,Southeast Willock,3,20,Daisetta,South Africa
5140,Jana,2,40,Louise,South Sudan
5141,Fantail,5,46,Hannastown,Iraq
5142,S Pershing,7,25,Caryville,Comoros
5143,Senaca,2,5,Tomato,Guinea
5144,Morecroft,4,17,State Center,Bahamas
5145,Mill Spring,2,19,Swedesburg,Sri Lanka
5146,Coldwaltham,3,7,Floraville,Sudan
5147,Tadin,2,43,Sandusky,Angola
5148,River Lawn,4,1,Chase City,Senegal
5149,Woodwild,1,22,Bartelso,Colombia
5150,Caledonian,7,16,Mott,Kuwait
5151,Swanston,6,6,Uravan,Georgia
5152,Grosvenor,5,27,Los Serranos,Maldives
5153,Barkwood,2,28,Beech Bluff,St Kitts & Nevis
5154,National,4,14,Homeacre,Iran
5155,Walden Farms,1,20,Gannvalley,Sri Lanka
5156,Casterson,7,25,Odessa,Bangladesh
5157,Harney,10,25,Mission,Kosovo
5158,Clarks Hill,6,14,Ubly,Kyrgyzstan
5159,Tippings,4,29,Mayflower,Canada
5160,Stonecreek,8,30,South Farmingdale,Thailand
5161,Guys Farm,1,34,South Hill,Cambodia
5162,Gundawarra,2,10,Salus,Bhutan
5163,Tarry,6,36,South San Jose Hills,Zimbabwe
5164,Larkbere,3,6,Prairie City,Zambia
5165,Ballinger,4,39,Setauket,Costa Rica
5166,Vision,10,8,Rankin,Cyprus
5167,Conger,8,21,Bulpitt,Macedonia
5168,Thamesmere,5,13,Islen,Tuvalu
5169,Trescott,8,45,Westford,Nauru
5170,Heather Glen,1,40,Villanueva,Bangladesh
5171,Deeley,3,7,Red Shirt,Bhutan
5172,W Cope,2,9,Isle,Slovakia
5173,Warawee,5,50,Hiland,Tonga
5174,Putter,1,9,Bloomsdale,Philippines
5175,Kent Fort,8,7,Gresham Park,Brazil
5176,Holden Pond,10,11,Flossmoor,Uganda
5177,Harehills,2,13,Coahoma,Chad
5178,Carlwood,8,25,Mountain Grove,Morocco
5179,Crestridge,7,8,Patten,Barbados
5180,Side End,4,15,Espanola,Qatar
5181,Armstead,10,34,Saint Joe,Uruguay
5182,Gussett,2,39,Mittie,Croatia
5183,Nunes,4,24,Ellis Grove,Suriname
5184,Witham,6,5,Vincent,Ghana
5185,Bruces Wharf,3,33,Cochiti,Eritrea
5186,River Access,9,42,Wattsburg,Canada
5187,Napolean,10,29,Kendall,Dominica
5188,McDougal,10,14,Point Hope,Austria
5189,Williar,3,42,Pablo,Zimbabwe
5190,E Nerge,10,11,Joyce,Tonga
5191,Remin,4,49,Morgan's Point Resort,Sao Tome & Principe
5192,Denverton,10,32,Lakeview Estates,Vatican City
5193,Echo Summit,9,18,Angola on the Lake,El Salvador
5194,Old Tarrytown,10,8,Duarte,Belize
5195,Trimountain,3,7,Quemado,Bolivia
5196,W Carriage,6,5,Panorama Village,Saint Vincent & the Grenadines
5197,E Worth,9,20,Industry,Chile
5198,Prests Mill,8,37,South Bound Brook,Cameroon
5199,Old Wolf,4,39,Herington,Azerbaijan
5200,Bluffs,2,46,Cape Canaveral,Belgium
5201,Britwell,10,38,Wixom,Bulgaria
5202,HMS Essington,6,2,Surrey,Samoa
5203,Lorraine,2,43,Salus,St Kitts & Nevis
5204,Paringa,6,29,Knauertown,Norway
5205,Main Campus,5,48,Umpire,Denmark
5206,Hassocks,8,49,Meadowview,Monaco
5207,Jacob Cushman,2,47,Fridley,Costa Rica
5208,Old Greenville,5,36,Upper Arlington,Barbados
5209,Najoles,9,11,Willamina,Brunei
5210,Morison,1,48,Beallsville,Uzbekistan
5211,Shady Glen,4,28,Dendron,Mozambique
5212,West Mayes,3,46,Tin City,Antigua
5213,Passages,8,44,Tennant,Syria
5214,Ripe Apple,10,38,Holmesville,Hungary
5215,South Sacramento,2,5,Groveland,Sweden
5216,Clintwood,3,16,Bradfordville,Jamaica
5217,Brautigam,10,17,Hundred,New Zealand
5218,James Butterworth,5,43,Wellington,Lebanon
5219,Whitlam,3,30,Ault,Senegal
5220,E Iowa,7,21,Rogers City,Vanuatu
5221,Packet Landing,2,48,Diamond Springs,Malawi
5222,Rayshire,6,2,Hanging Rock,Equatorial Guinea
5223,Browndale,8,45,Northgate,Vatican City
5224,Day Valley,4,5,Norridge,Slovakia
5225,Zato,5,40,West,Peru
5226,Duck Creek,6,12,Tankersley,Mozambique
5227,Saint Thomas Church,5,20,Nallen,Sierra Leone
5228,Drakefield,6,21,Four States,United States
5229,Buschmann,5,26,Anson,Congo
5230,W Ravine,4,11,Sherrodsville,Turkmenistan
5231,South Royd,5,9,Laporte,Tanzania
5232,Juer,9,10,Applewood,Costa Rica
5233,Kali,10,39,Amherst,Tunisia
5234,Millmont,10,13,Ouzinkie,Turkmenistan
5235,Cassett,8,17,Ruther Glen,Tonga
5236,Gilcrest,10,36,Cobleskill,Kyrgyzstan
5237,Amaya Creek,3,44,Pineland,Macedonia
5238,Mabini,5,21,Evan,Bulgaria
5239,Len Hill,5,50,Watkins Glen,Comoros
5240,Whisper Creek,10,6,Vass,Saint Vincent & the Grenadines
5241,Kevin,6,24,Park Falls,Libya
5242,Bryantwood,1,1,Rosalie,Uruguay
5243,Depleach,9,15,Elrosa,Lithuania
5244,Fullbrooks,6,50,Lincoln,Saudi Arabia
5245,Brigstock,8,16,Jones Mills,Panama
5246,Guerrero,3,45,Murray City,Philippines
5247,Haydn,3,36,La Farge,Senegal
5248,N Cass,1,35,Oakhaven,Antigua
5249,Sonja,6,8,Joshua,Georgia
5250,N Midfield,9,11,East La Mirada,Guatemala
5251,Denbridge,7,14,Kiln,Bulgaria
5252,Cobar,1,38,Newbury,Ireland {Republic}
5253,Mc Crone,4,27,Moonachie,Papua New Guinea
5254,Roylston,1,35,Labouchere Bay,Grenada
5255,Equitable,8,12,Hummels Wharf,Swaziland
5256,Winsdale,1,18,Magdalena,Poland
5257,Aspen Point,1,48,Three Points,Jamaica
5258,Furnival,1,3,South Jordan,Ghana
5259,Paxos,6,6,Hargill,Tunisia
5260,Walk Hill,8,46,Pomaria,Cape Verde
5261,Maple Leaf,10,36,Hydaburg,United Kingdom
5262,Brook Bay,6,19,West Yarmouth,Burundi
5263,E Joffre,1,28,Timber,Lithuania
5264,Coddle Harbor,5,30,Caroleen,St Kitts & Nevis
5265,Sunlea,8,17,South Toms River,Bangladesh
5266,Maudslay,1,6,Jenkinjones,Marshall Islands
5267,Christophers,7,29,Sunshine,Greece
5268,Golden Eagle,3,28,Alloway,Morocco
5269,Ashley Park,5,21,Rudd,Saudi Arabia
5270,Shoreclift,10,36,Pine Hills,Albania
5271,Kamber,4,25,South Valley,Cuba
5272,Davey,7,2,Bitter Creek,Antigua
5273,Fredonia,3,22,Inwood,Vietnam
5274,North Sun,9,40,Manderfield,Mexico
5275,Sykes,9,24,Glynn,Luxembourg
5276,Homsted,6,15,Worcester,Pakistan
5277,W Montana,4,17,Kemmerer,St Kitts & Nevis
5278,Mulberry Wood,10,7,Micco,Canada
5279,Coolwood,10,15,Aqua Park,Turkmenistan
5280,Coppage,7,31,Cuzco,Sweden
5281,North Gates,1,3,Salters,Cyprus
5282,Rfd Coach,6,34,Lusk,Trinidad & Tobago
5283,Field Head,7,2,Maxville,Belize
5284,Mamaroneck,1,28,Pillow,Kosovo
5285,Longlands,9,8,Leith,China
5286,Ivy Dene,4,43,Hagarville,Czech Republic
5287,Otago,4,22,Shawsheen Village,Mauritius
5288,E Hennepin,8,44,Duboistown,Ukraine
5289,Bunce Meadows,4,50,Kirby,Namibia
5290,Hayes End  Angel,1,23,Little Cottonwood Creek Valley,Nauru
5291,Yalleroi,6,48,Hamlin,Luxembourg
5292,Roby,8,25,Sublimity,Sweden
5293,Ludgershall,6,47,McDonough,Estonia
5294,Stony Point,6,27,Peachtree City,Senegal
5295,Mono,1,8,Carrizo Springs,Finland
5296,Ferncliff,1,21,Haywood City,Estonia
5297,Selso,1,34,Bridgeport,Malta
5298,Burke Bradley,7,44,Oconto Falls,Iceland
5299,Sharon Oaks,2,16,Yaupon Beach,Haiti
5300,Marion,1,34,Deweyville,Papua New Guinea
5301,Ironmonger,7,2,Jupiter Inlet Beach Colony,Mali
5302,Byne,2,42,Teachey,Vatican City
5303,Casillas,3,26,Minoa,Syria
5304,E Alden,1,29,Cheshire,Haiti
5305,Coeyman,4,22,Davenport,Mauritania
5306,W Waukena,6,23,Ross Fork,Mauritius
5307,Melnea Cass,2,10,Todd Mission,Marshall Islands
5308,Koombalah,7,18,White Marsh,Italy
5309,Riviera Point,5,33,Westboro,Brunei
5310,Alker,2,25,Rio Blanco,Qatar
5311,Candleberry,3,35,Tin City,Vietnam
5312,S Normandy,8,9,Ormsby,Malta
5313,Taro,3,33,Sulphur,Palau
5314,Fish Point,7,44,Knowlton,Uruguay
5315,Altmar,7,24,Allendale,Central African Rep
5316,E Hazel,9,26,Weyauwega,Cameroon
5317,Combe,6,5,Honeydew,Haiti
5318,Ramey,6,27,Weingarten,Spain
5319,Magenta,6,2,Swedesburg,Finland
5320,Longwalk,1,50,Tres Piedras,Azerbaijan
5321,Stout,1,11,Tescott,Uganda
5322,Veno,5,15,Pocalla Springs,Morocco
5323,Dishong,3,47,Pickett,Zimbabwe
5324,New Dorp,10,30,Fetters Hot Springs,Vietnam
5325,Bay Creek,1,24,Captina,Iceland
5326,W North Pond,3,23,Marbury,Libya
5327,Brookfold,5,42,Briny Breezes,St Lucia
5328,Upper Batley,3,44,Benge,Liberia
5329,Timber Trail,2,50,Okmulgee,Brazil
5330,Glebe,1,19,Hulah,Malawi
5331,McNeely,4,26,Bathgate,Mali
5332,West Glencannon,7,38,Ambrose,Sri Lanka
5333,Exchange,8,15,North Sea,Montenegro
5334,Abbotshall,4,15,Eggleston,Ireland {Republic}
5335,Jack Tar,8,16,Westbury,Latvia
5336,West Court,1,13,Karnak,Sri Lanka
5337,At Last Farm,4,30,Carlile,Palau
5338,Willow Way  Long,3,5,McEwen,South Sudan
5339,St Annes,10,41,Oakton,Turkmenistan
5340,Harnish,6,21,Menominee,Germany
5341,Vista Via,6,26,Brusly,United Kingdom
5342,Dunwood Valley,7,12,Early,Congo {Democratic Rep}
5343,Casewick,6,7,Skedee,Belize
5344,Greenhayes,4,15,Datil,Mauritius
5345,Cerchio,6,4,Corwin Springs,Latvia
5346,North Hyde,7,12,Coldwater,Botswana
5347,Norval,2,19,Pawley's Island,Solomon Islands
5348,Alan Crest,10,7,Schaller,Togo
5349,Fernote,7,14,Parkside,Romania
5350,Governor Macquarie,1,30,Belkofski,St Lucia
5351,Pippitta,6,14,Hygiene,Turkey
5352,Broadleys,7,12,Mississippi City,Nauru
5353,Bilbao,9,26,Southville,Chad
5354,Peens,7,21,Belgrade,Bhutan
5355,Shannon Oak,2,50,North Sudbury,Denmark
5356,Swedish Mission,9,4,Bellville,Kiribati
5357,Conerty,7,31,Sappho,Cambodia
5358,Pinelawn,8,46,Greenbrier,Jamaica
5359,Burrock,6,31,Rogers,Jordan
5360,Purley Park,10,43,Schenley,Israel
5361,Cages Wood,3,31,Dobbins Heights,Marshall Islands
5362,Kellick,6,17,Carsonville,Albania
5363,Nawadaha,1,5,Epsie,Laos
5364,S Canal,2,47,Swearingen,Gabon
5365,Pandolfi,6,18,Cherokee Falls,Kiribati
5366,Briar cliff,4,19,Timpie,Indonesia
5367,Conne Mara,2,24,Circle,Azerbaijan
5368,Bodin,9,42,Fortescue,Kiribati
5369,Barn Croft,9,49,Fowler,Maldives
5370,Tunstall,2,42,Conneaut,Dominica
5371,Diplomat,5,24,Norland,Iceland
5372,Salmar,3,17,Westbend,Portugal
5373,Danesmoor,4,1,Morocco,Dominica
5374,S Aero,2,22,Hurdsfield,Malta
5375,Nottage,3,6,Fairborn,Burkina
5376,Brande,6,13,Everest,Colombia
5377,Janeth,5,27,Coffee City,Bangladesh
5378,Brushyridge,8,3,Cherry Tree,Montenegro
5379,N Chamber,2,50,Choctaw,Zambia
5380,Galley Hill,7,41,Lawrence Creek,Sao Tome & Principe
5381,S Lothair,8,16,Natick,Colombia
5382,N Quantico,3,42,Keystone,Cambodia
5383,Kaymark,5,46,McKenney,Gambia
5384,South Akron,1,44,Ellinger,East Timor
5385,Ayles,4,47,Monteview,Romania
5386,Talaga,6,43,Whitfield,Indonesia
5387,Howard,4,34,Verdemont,Albania
5388,New Fairview,8,9,Elderton,Nigeria
5389,Peter Island,9,40,Nilwood,Guinea
5390,Stanley Park,6,26,Placida,St Lucia
5391,Malat,1,47,South Rosemary,Egypt
5392,Trojan,5,31,Maytown,Cambodia
5393,New Horizon,3,24,Bowersville,Paraguay
5394,E Morris,6,26,Richfield Springs,Peru
5395,Sheephouse,1,35,Newburyport,Greece
5396,Shopton,7,28,La Bolt,Solomon Islands
5397,Mayhouse,1,9,Dale City,Australia
5398,Parthenia,5,14,Four Bears Village,Zimbabwe
5399,Hammett,3,46,El Segundo,Seychelles
5400,S Marshfield,7,38,Pound Ridge,Armenia
5401,Whispering Trails,9,45,Palouse,Palau
5402,Friar,9,25,Curlew,Djibouti
5403,Mount Everest,10,27,Bossier City,Mali
5404,Almada,8,22,Paytes,Iceland
5405,Delverton,5,3,Kaltag,Djibouti
5406,Colonels,9,10,Kevil,Saudi Arabia
5407,Reign,2,26,Ovett,Zambia
5408,Almar,9,21,Candor,Kazakhstan
5409,River Plaza,2,30,Fishersville,South Africa
5410,McLean,1,40,Magnolia Gardens,Finland
5411,North Logging,5,4,San Saba,El Salvador
5412,Potoroo,1,4,Orrick,Belarus
5413,Mount Oso,3,29,Lake Parlin,Morocco
5414,S Niemann,8,22,Ferry,Guinea-Bissau
5415,Jenevein,2,2,Flintville,Portugal
5416,Chicago,7,23,Crows Nest,Thailand
5417,View South,4,40,Biscayne Park,Belgium
5418,Hollygrape,6,39,New Lisbon,Dominica
5419,Bernal Heights,10,18,Foxborough,Egypt
5420,N Hemlock,1,48,Armourdale,Israel
5421,Ashcott,2,44,Liberty Lake,Niger
5422,Maidera,4,3,Slaterville Springs,Norway
5423,Willowcroft,2,12,Harbor Beach,Bhutan
5424,Beiriger,6,12,Astoria,Tonga
5425,Taworri,6,43,Elkville,Japan
5426,Helmsdale,9,2,King William,Nepal
5427,Rotella,3,15,Edna Bay,Argentina
5428,Genther,1,32,Chilili,Taiwan
5429,Erika,5,48,Buffalo Center,Kazakhstan
5430,W Thorn,5,31,Caprock,Sweden
5431,Fontron,3,37,Crannell,Egypt
5432,Podbury,8,42,Birchwood Village,Sierra Leone
5433,Brodewater,4,21,Riverdale,Kenya
5434,St Aubin,8,43,Le Claire,Chad
5435,Guernewood,6,47,Compass Lake,Haiti
5436,Bovanizer,8,29,Stafford Springs,Portugal
5437,West Dane,8,32,Anamosa,Antigua
5438,Gallows Hill,6,18,Wild Horse,Belgium
5439,Forest Gate  Green,3,27,South Williamson,Morocco
5440,Derrico,10,42,Sault Sainte Marie,Antigua
5441,West Rutherford,7,11,Sebring,Algeria
5442,Satis,6,3,Castlewood,Argentina
5443,N Canfield,7,25,Leon Valley,Finland
5444,Standridge,9,3,Mount Leonard,Germany
5445,Dryden,10,15,Raymer,Togo
5446,Bettinson,4,36,Daviston,Armenia
5447,Ruess,7,18,Eglon,Sierra Leone
5448,Alft,1,37,Ridge Spring,Latvia
5449,Wescott,6,50,Banida,Congo {Democratic Rep}
5450,Dalcross,8,28,Coamo,Iraq
5451,Country Farm,1,35,Castle Valley,South Africa
5452,Heyland,2,40,Kalskag,Antigua
5453,Horse Ferry,5,27,Jenkinsburg,Bahamas
5454,El Camille,3,34,Kenedy,Austria
5455,Nolfield,10,27,Rogerson,Niger
5456,Arnold Park,10,18,Coulter,Azerbaijan
5457,Elmhirst,10,35,Hewitt,Tajikistan
5458,C Commercial,7,18,Parran,Ghana
5459,Wesmere Lakes,7,50,Topawa,Italy
5460,Thorp,9,49,Fielding,United Kingdom
5461,Old Crawley,3,29,Pardee,Bahamas
5462,NE Main,8,48,New Providence,Jordan
5463,Falcon Greens,6,17,Chilo,Malawi
5464,Wanda,8,47,Tecolote,El Salvador
5465,Erta,9,2,Minnehaha,Gabon
5466,Danethorpe,4,14,San Dimas,Botswana
5467,Noake Mill,6,7,Angeles,Paraguay
5468,Southerland,8,22,Hagewood,Venezuela
5469,Chillum Manor,5,2,Islen,Yemen
5470,Crooks,6,26,Sheboygan Falls,Zimbabwe
5471,Langley Hill,9,42,Rio Rancho,Syria
5472,Manison,7,33,Cayuga,Hungary
5473,Hatteraick,7,4,Cave-in-Rock,South Sudan
5474,Valemont,4,38,Idylwood,Finland
5475,Old Goodenow,2,37,Hollansburg,Bhutan
5476,Jarist,10,45,Gainesboro,Kyrgyzstan
5477,Brooks Church,9,21,Flying H,Guatemala
5478,Hillspark,2,6,Rapid City,Botswana
5479,Picadilly,3,27,Luning,Monaco
5480,Baptista,8,18,Magma,Bulgaria
5481,Suheil,3,14,Kimmins,Kosovo
5482,Chrisman Hill,5,2,Dewar,Niger
5483,Sulby,8,16,Rafter J Ranch,Pakistan
5484,South John,2,36,Green Forest,Egypt
5485,West Mc Graw,6,21,Canute,Yemen
5486,Wordoo,2,40,Tangent,Thailand
5487,Bibby,8,16,Cotesfield,Mali
5488,Sea Gull,4,45,Willis,Qatar
5489,Coon Rapids,3,15,West Pasco,Kiribati
5490,Tandara,7,37,Harpster,Senegal
5491,Pleasant Vista,10,7,Valier,Indonesia
5492,Selig,1,50,Lily,East Timor
5493,Croton,1,8,Virginia City,Algeria
5494,Belgium,1,43,Olberg,Vatican City
5495,Eddinger,7,14,Byrne,Peru
5496,Fordbank,5,22,Gambell,Mozambique
5497,Malden,9,17,Biscay,New Zealand
5498,Ginu,9,33,Waldorf,Turkmenistan
5499,Malone,7,8,Strawberry,Somalia
5500,Beutler,7,3,Minonk,Central African Rep
5501,Beech Trees,2,23,McLendon-Chisholm,Armenia
5502,Kooser,3,31,Las Ollas,Qatar
5503,Winnington Old,10,36,Owensboro,Colombia
5504,Great Chart,1,31,Blythewood,Lesotho
5505,Potomac School,4,40,Taberville,Iceland
5506,Neponset,5,34,Gove City,Chad
5507,Arbor Oaks,7,15,Espy,El Salvador
5508,Crofton Park,8,22,Cohutta,Chile
5509,Rhapsody,3,31,Piermont,South Africa
5510,Colmac,9,28,Ellisforde,Ivory Coast
5511,Orange Hill,10,26,Terrebonne,Ghana
5512,Drakefield,10,15,Palomar Park,Indonesia
5513,Quailwood,5,13,Uplands Park,Togo
5514,Fontarabia,10,24,Saline,Uzbekistan
5515,Amberden,8,28,Orchard Hills,Belgium
5516,Edwardson,2,19,Cashton,Mauritius
5517,Leigh,1,17,Manifold,Andorra
5518,Edgelawn,2,20,Millerstown,Somalia
5519,Ronald Park,8,36,Royal City,Vanuatu
5520,North Regatta,9,32,Brantley,France
5521,Holleys,9,22,Thurman,Peru
5522,Fry,10,18,Land,Uzbekistan
5523,E Woods,7,32,Plat,Thailand
5524,Southwest Governers,4,22,Gleed,Belize
5525,Beallsville,9,22,Middlefield,Azerbaijan
5526,Highland Farm,3,43,Harrietta,Uruguay
5527,Gateforth,3,17,Glen Park,Switzerland
5528,Viewmont,3,28,Esparto,Ghana
5529,Noell,1,43,Patmos,Algeria
5530,Parmalee,8,39,Lake Lucerne,Tunisia
5531,Malpass,5,8,Caliente,Cambodia
5532,Cawker,3,37,Christiansburg,Djibouti
5533,Toole,9,41,Chopin,Georgia
5534,Eberlin,1,29,Raleigh,Jordan
5535,S Christiana,9,9,Lakeland Highlands,Libya
5536,Helene,3,22,Progreso Lakes,Burundi
5537,East Robles,7,35,Colerain,Rwanda
5538,Fir Ridge,10,33,Stone,New Zealand
5539,Merrydale,3,20,East Lynne,Nicaragua
5540,Dunns Hill,1,48,Sutersville,Sri Lanka
